date,time,Fuso horário,format,text,favorite,date_utc,time_utc,notes,details
10-12-2024,07:41:09,Horário Padrão de Brasília,QR_CODE,35240943017003000140590011359531908826477755|20240928170713|12.00||GQ1JhMIuMgPBapJKAdMTgd4g50aZZv4GAttp9T0PEweFagec8XY6HK9j/mjyr4EQAp610YnGyeLywZh6Bf5KR73ioR2CHMKK8OcUcBFFudFjeJBHNS0MPbkBZHB8xkWgXarBbBbLJIr1H/pnPmw03g2F6,0,10-12-2024,07:41:09,,
10-12-2024,07:41:04,Horário Padrão de Brasília,QR_CODE,35240943017003000140590011359531908858697211|20240928171619|41.60||Q3kf/qojTQ/Kv6qybuATb0uTfEYmw2oj5INxll/sGbi5D2D0a4rGzWKfgSLevvU27wcYivdysPq0qNStC34W7AJWLeqLpSYHyg1AE4YKfH4kdAmIALLpxGCkkYJwaxoSd4ivgmGWuHqnpPFyNxCDPXYO0f32i/dij6BFFCWs/tpLW2j5mobRoS61lXb5y4dG0tJoNExhs0/er5rN4S//4GEnYNWgN1FzZxH7wRA/MLzQYvN8advOMGCLITV,0,10-12-2024,07:41:04,,
10-12-2024,07:40:57,Horário Padrão de Brasília,QR_CODE,35240943017003000140590011359531908883608340|20240928171857|19.99||phJd0QFMA1heF,0,10-12-2024,07:40:57,,
10-12-2024,07:40:47,Horário Padrão de Brasília,QR_CODE,35240943017003000140590011359531908897654161|20240928172044|29.05||o/9vRbRUuo52PRz,0,10-12-2024,07:40:47,,
10-12-2024,07:40:42,Horário Padrão de Brasília,QR_CODE,35240943017003000140590011359531908901847690|20240928172207|61.95||FRFinPMKC70C,0,10-12-2024,07:40:42,,
10-12-2024,07:40:38,Horário Padrão de Brasília,QR_CODE,35240943017003000140590011359531908918250560|20240928172307|26.00||lb/wa1lmZq6XBlV4fHYG8we/08msOxKtQZvGdxZXkP6uFHDM/y8SMw3B,0,10-12-2024,07:40:38,,
10-12-2024,07:40:34,Horário Padrão de Brasília,QR_CODE,35240943017003000140590011359531909015553645|20240928173955|16.00||uC5UMt91Br1lweOehX/1dFHGfa4kh7bx6yOtlmiiK6k1yny8kBjRRQIMJj1kLcLLEh99fVqruWFlhPoaXEIyOL90taMJePUOpTqYNtIveXEc9b1ge8ZWQjFi64zuNpOy0tAvd,0,10-12-2024,07:40:34,,
10-12-2024,07:40:24,Horário Padrão de Brasília,QR_CODE,35240943017003000140590011359531909021605457|20240928174127|115.00||s9ibGtNWPBbS/pXrXhiMc5UPz9NUvS1qFVDaFbywVAYDzCQSM8xUa96kfTHMKCgSV5OsAm3ki29jdq8aC61NCrQh5dbfrZVIWzbl/tuULFliYKE5gF69bYgWRtZhpb85DYI2bVVhW4aHA6liAO8oHp6BGY4UvSmAfBEvRFsZPswzxMW,0,10-12-2024,07:40:24,,
10-12-2024,07:40:14,Horário Padrão de Brasília,QR_CODE,35241043017003000140590011359531959367003397|20241011142813|50.00||mwn5Y7triRR7a7oC6BsnONXPyJGlSb6cUBF0VkWHPffEYjwCrNSJ9KeCun7,0,10-12-2024,07:40:14,,
10-12-2024,07:40:03,Horário Padrão de Brasília,QR_CODE,35240943017003000140590011359531900084791572|20240926150457|119.52||JB,0,10-12-2024,07:40:03,,
10-12-2024,07:39:59,Horário Padrão de Brasília,QR_CODE,35240943017003000140590011359531900107307787|20240926150641|10.50||rxz8ZJj/2vAdKQSP0GDBNRHMSDASPHgxLJD0ToPWIERoLMjZ0,0,10-12-2024,07:39:59,,
10-12-2024,07:39:48,Horário Padrão de Brasília,QR_CODE,35240943017003000140590011359531900233670747|20240926154934|26.70||tf4fyG3d2/CaXZNmO3odJsnAFYNsfZLL7NlV9IC/6tGNss0iVI5Gik0Nc35BMLzkkx/SdxSscu8g,0,10-12-2024,07:39:48,,
10-12-2024,07:39:42,Horário Padrão de Brasília,QR_CODE,35240943017003000140590011359531900276686572|20240926160014|89.49||wQi8zOcenkBhwA1Yuyb7R8k8MqtOzAzDooaWEK/tbi8E7sDblICxB/8lJwpNF7O5AfGfYhdNq6LELfk8Q3xJCSdTBICabcFHLUZLe7PnSlROk2YftQR4JCIC4sJSs3gRbx2iSFgl7IgvwJM7vZfHysgxlth5oUBOZG27Lmm,0,10-12-2024,07:39:42,,
10-12-2024,07:39:36,Horário Padrão de Brasília,QR_CODE,35240943017003000140590011359531900572849375|20240926164733|17.53||Zq6PF,0,10-12-2024,07:39:36,,
10-12-2024,07:39:31,Horário Padrão de Brasília,QR_CODE,35240943017003000140590011359531900703168333|20240926170501|55.90||zd0hjtWgZTOtg1Cl8FAnlBGQyXrpEOwC3wfvIhBWHh8nlmILym7op1TNIbnfSOOg92olq1jpF6/9ixayM0RZQ20PxWGcopka1IbqZwTjaT8elxV0bO4mWqebDtUX652v362OskdMPxqmKcPu7DTYF7VzfpcX0CkIk9paWGVjextVD7vRvhaQtF4c6uKdtQaB1r0h8,0,10-12-2024,07:39:31,,
10-12-2024,07:39:23,Horário Padrão de Brasília,QR_CODE,35240943017003000140590011359531901116348480|20240926181429|27.00||kU8s,0,10-12-2024,07:39:23,,
10-12-2024,07:39:19,Horário Padrão de Brasília,QR_CODE,35240943017003000140590011359531901189920842|20240926182549|15.00||k/2FyaMlXIPzER8mjUWsiWFueyEy35cDk60rZICv4L6eu6i3WDsrhEgotyGwU/XMZKRt7osxiZe0lxEg72tErbApf9tC3J/Nj,0,10-12-2024,07:39:19,,
10-12-2024,07:39:11,Horário Padrão de Brasília,QR_CODE,35240943017003000140590011359531901374741681|20240926185341|54.00||SK,0,10-12-2024,07:39:11,,
10-12-2024,07:39:06,Horário Padrão de Brasília,QR_CODE,35240943017003000140590011359531901408944717|20240926190324|60.85||nclRcFAslcqLS/Cntth9Zh83My/0WCH8DXijXOWUNSnRYo4EwS1QlcpdpZzIykRRLGtpHmmnBqCphnWKm87oPDAkbZdyvxs24zYgp9leK/IhiRHJVyxkleyn8WDaRfzWp3zc85dgeJVyTjepDVz,0,10-12-2024,07:39:06,,
10-12-2024,07:39:01,Horário Padrão de Brasília,QR_CODE,35240943017003000140590011359531901470570477|20240926192413|5.00||AVx4uS,0,10-12-2024,07:39:01,,
10-12-2024,07:38:50,Horário Padrão de Brasília,QR_CODE,35240943017003000140590011359531901485637939|20240926192517|10.36||ogrtWyrylEx3AgZcGeOkLgsIYLb9qWboJzNYIB4K5Js,0,10-12-2024,07:38:50,,
10-12-2024,07:38:38,Horário Padrão de Brasília,QR_CODE,35240943017003000140590011359531901528891017|20240926194238|7.50||P5oeLQ1XP1o0E/X2apm7ZxdMGR31q6gNqWZnjAgENSky7iNCzbAAjV7KrbCwZGstJKq8yRZVpx56cbRq6mUV0FnpJ521bIB8ugPTtK9wIDlNaf0nWgE8KKCWsU73z/Xvl903e,0,10-12-2024,07:38:38,,
10-12-2024,07:38:33,Horário Padrão de Brasília,QR_CODE,35240943017003000140590011359531901547579724|20240926194626|26.50||wok,0,10-12-2024,07:38:33,,
10-12-2024,07:38:19,Horário Padrão de Brasília,QR_CODE,35240943017003000140590011359531901557862160|20240926195046|105.78||Hv3Gpi,0,10-12-2024,07:38:19,,
10-12-2024,07:38:11,Horário Padrão de Brasília,QR_CODE,35240943017003000140590011359531901579437070|20240926200719|36.50||TuWXRmkiCHRCly5p7fjiGjPZE00S6UGzNCdjeNpsaW26L,0,10-12-2024,07:38:11,,
10-12-2024,07:38:05,Horário Padrão de Brasília,QR_CODE,35240943017003000140590011359531901582730794|20240926200814|18.00||AykU/mTimoUahGtejMZB3NRqTR3YiN9g2xJxUhFbfd2jNwUhtwqsvjWM8yL2/KivTEXPUyOy5dfQCuVPEx632yz8INQeohhormdXw,0,10-12-2024,07:38:05,,
10-12-2024,07:38:02,Horário Padrão de Brasília,QR_CODE,35240943017003000140590011359531901590101520|20240926201429|54.08||FLFmIGR/Ol268JOQxV/SZnJl1,0,10-12-2024,07:38:02,,
10-12-2024,07:37:55,Horário Padrão de Brasília,QR_CODE,35240943017003000140590011359531901295978662|20240926184512|8.00||Yqlg6t3Nm73yYExG1feOGBdQpkycKm,0,10-12-2024,07:37:55,,
10-12-2024,07:37:51,Horário Padrão de Brasília,QR_CODE,35240943017003000140590011359531901601732912|20240926201542|72.50||DpzP/Ch,0,10-12-2024,07:37:51,,
10-12-2024,07:37:41,Horário Padrão de Brasília,QR_CODE,35240943017003000140590011359531901667679467|20240926202334|24.40||koEMkccq5aDidRxucW3xjvDaxZgtVhqSzLraEjLPuQoeA8QfypvOeGiCRuhNFdLJ9CcDE6bQBM3dhf9jBIWYXNTV2F2NVTDKTi8/Hdr575biVPrm38feiYt6osIp2Jc7lw/aDlTtkJZkvI8x80qjfynFITtgEp8LkMgXCOM1qtnf6iqtFj4zjzVwyYgOt7juo8BlF9gsfDYPxaIlSO3dSmXRsi7EunS2GZcdkhAUwfZo17xvr5wG2WZZ76EtAmk5bnUIOtVSCvOUjNYkkMstXVOhR/LdQRnt/CAL/h60gqiJcwNpC0gsxC6Q5pY8H4dUi,0,10-12-2024,07:37:41,,
10-12-2024,07:37:35,Horário Padrão de Brasília,QR_CODE,35240943017003000140590011359531901783081599|20240926205035|10.75||aj1YrRBjlk,0,10-12-2024,07:37:35,,
10-12-2024,07:37:25,Horário Padrão de Brasília,QR_CODE,35240943017003000140590011359531901875531680|20240926211817|21.00||zgU9nKmhMDB59YD/hSVSWSpWNjXTyUwi6pjNWRXllFgPaHx,0,10-12-2024,07:37:25,,
10-12-2024,07:37:22,Horário Padrão de Brasília,QR_CODE,35240943017003000140590011359531901883797375|20240926211950|25.90||UwzUTOuUCyY46DSJJBwfDCpv3HjMgLeYVOkZ6eoLyYUa1yvlydHYEyTsYxpBmoCnyfIcD/KMQsU2IrGvqLJiBu1D2JlHMIGloQLOU,0,10-12-2024,07:37:22,,
10-12-2024,07:37:11,Horário Padrão de Brasília,QR_CODE,35240943017003000140590011359531901899828739|20240926212253|67.00||Tr50V1gbmaadeYRlX0aOm,0,10-12-2024,07:37:11,,
10-12-2024,07:37:08,Horário Padrão de Brasília,QR_CODE,35240943017003000140590011359531901924221405|20240926214624|13.00||rOMqNlGCfQM9mEx3sbc7gwbwKr95qjQU7yGd8EQlR4Y30/UhERkOwWXcUCVs13Xrb1uu9MZZOmY4xljAl1wjTKOCZsy1Z0sa5EIiaYepAkT3rFQUKvqHbrqgBBsQCYWkToRLzliJRJALZPnhMyk1GLm2AoflnN5CewXgHpLC2QB9QCnjHh4RF/X8Efs8HimZ7OCPFJ,0,10-12-2024,07:37:08,,
10-12-2024,07:37:05,Horário Padrão de Brasília,QR_CODE,35240943017003000140590011359531901935060254|20240926214851|7.00||DMrwD,0,10-12-2024,07:37:05,,
10-12-2024,07:36:54,Horário Padrão de Brasília,QR_CODE,35240943017003000140590011359531902032179481|20240927060433|16.00||U667,0,10-12-2024,07:36:54,,
10-12-2024,07:36:52,Horário Padrão de Brasília,QR_CODE,35240943017003000140590011359531902018805095|20240926220709|521.34||u1OUAoN0upJVlcucslFrB4UfsPaFXFfR4aZRGhDvR3cCdYlrmU4th5JRR55gqwEMIy780sTOnpiTqnBDbKIzWWxakK8eDYz3xC,0,10-12-2024,07:36:52,,
10-12-2024,07:36:40,Horário Padrão de Brasília,QR_CODE,35240943017003000140590011359531902053345828|20240927060937|4.70||LXMWxra0iNtsQ4N9,0,10-12-2024,07:36:40,,
10-12-2024,07:36:34,Horário Padrão de Brasília,QR_CODE,35240943017003000140590011359531902066515190|20240927061507|7.50||FvcZ9N4D,0,10-12-2024,07:36:34,,
10-12-2024,07:36:31,Horário Padrão de Brasília,QR_CODE,35240943017003000140590011359531902114230308|20240927064134|53.50||xbEpCQk4K8yEeBUf/9jXOIaHcbrt4aXJ0EndzvW4Lu14hQYG9xn6eQRXm2pArCA4g,0,10-12-2024,07:36:31,,
10-12-2024,07:36:28,Horário Padrão de Brasília,QR_CODE,35240943017003000140590011359531902167457730|20240927064558|10.50||M0EuJmRElms1WC4unNwQCBBzFnJhHk6pPEF6jtA83pj6vMq2eUQo2UFCIoR1whiKQ,0,10-12-2024,07:36:28,,
10-12-2024,07:36:19,Horário Padrão de Brasília,QR_CODE,35240943017003000140590011359531902183781555|20240927065059|2.50||yV1bCn9fn4btw/7HeWRH0Pv2rrsN5HNXtZDC5WH21YZ2QTnimBDBLYA,0,10-12-2024,07:36:19,,
10-12-2024,07:36:14,Horário Padrão de Brasília,QR_CODE,35240943017003000140590011359531902268746428|20240927071558|5.50||jIzU79Pht8joD3zptPdS0WPpA1B548YBJCtK2IkoGK6Gf3w0Jj9stC,0,10-12-2024,07:36:14,,
10-12-2024,07:36:07,Horário Padrão de Brasília,QR_CODE,35240943017003000140590011359531902468675265|20240927074106|19.25||qJXpZP1XhWiM4/3IJjzuG/tRmHxqyH2v8ReXfJ9FQf0DKdATDUI1wTx0R0UKkdd9VajBCQ054TEx1iRS2xr9,0,10-12-2024,07:36:07,,
10-12-2024,07:36:01,Horário Padrão de Brasília,QR_CODE,35240943017003000140590011359531902579458335|20240927075549|6.00||KZ2h7w5TCvECTztRG7geWECjr7hXOaWpzz0eQtStsl/l47,0,10-12-2024,07:36:01,,
10-12-2024,07:35:56,Horário Padrão de Brasília,QR_CODE,35240943017003000140590011359531902756397112|20240927084418|52.00||Nmg,0,10-12-2024,07:35:56,,
10-12-2024,07:35:53,Horário Padrão de Brasília,QR_CODE,35240943017003000140590011359531902763343766|20240927084446|2.00||rOo0iwFZNVGRqL5pV28ZGY5XBi3dbtQAd,0,10-12-2024,07:35:53,,
10-12-2024,07:35:46,Horário Padrão de Brasília,QR_CODE,35240943017003000140590011359531902782270280|20240927085612|10.00||MilDDQtlCNcnFRFAXjABVMa6Fy4ilwHKvQyd13xR/nvXeUOnDl9c4EUgZI6q08KAF9LSvyQHzx/MdGsH9XBm7,0,10-12-2024,07:35:46,,
10-12-2024,07:35:37,Horário Padrão de Brasília,QR_CODE,35240943017003000140590011359531902893544060|20240927093917|133.21||MSZu8xWHLvMhvW1BSg96GV0XC6sCQJGMRzNGjMFsK8QeeFExdndoI//pqnoWhAkL89FvDZjvdFe/dC1ldud3QaO/VVXZiclIH3N,0,10-12-2024,07:35:37,,
10-12-2024,07:35:29,Horário Padrão de Brasília,QR_CODE,35240943017003000140590011359531903054210355|20240927110058|7.75||o0V9eoEl1dE2Di2UZfzUR0nWpeduQKr3GhL7Bb3qEUIYN9OyU,0,10-12-2024,07:35:29,,
10-12-2024,07:35:25,Horário Padrão de Brasília,QR_CODE,35240943017003000140590011359531903093809980|20240927111638|74.16||v7WtqHptS3Dco4ybXGJb27LprVudA9wAaNImcKAuZvSa8nTnGAMKiY2pTca,0,10-12-2024,07:35:25,,
10-12-2024,07:35:18,Horário Padrão de Brasília,QR_CODE,35240943017003000140590011359531903102329353|20240927111821|163.00||xnJC5L9epuqEmX,0,10-12-2024,07:35:18,,
10-12-2024,07:35:15,Horário Padrão de Brasília,QR_CODE,35240943017003000140590011359531903129159653|20240927112922|3.00||UmGpMt41gGvBNzbvwQeWCVhBPIU1TM53fN4wEcabFNtz7CyuIbohHC3Zd7QYZTeHkDeuASF79FimcxGrDVd3uNYP3dF,0,10-12-2024,07:35:15,,
10-12-2024,07:35:04,Horário Padrão de Brasília,QR_CODE,35240943017003000140590011359531903139313353|20240927114440|7.21||gZz4Wt/pdjLc8S0ny4avRXLQeYRX1JziBOirk/Nd4xSDO7h4sd2U/9KjTAaKLyQtTICTiprX,0,10-12-2024,07:35:04,,
10-12-2024,07:35:00,Horário Padrão de Brasília,QR_CODE,35240943017003000140590011359531903143226087|20240927114609|29.20||JBLRjRtsDzFT1t2VaCpMo4NXkWtoukb9fFgwfzra8zjsVyvKtgSBKQ97bUc3lP,0,10-12-2024,07:35:00,,
10-12-2024,07:34:47,Horário Padrão de Brasília,QR_CODE,35240943017003000140590011359531903193416149|20240927115221|12.75||B5/QZhCDfj/ai9216VtBgf3B7zB0oXp8J989,0,10-12-2024,07:34:47,,
10-12-2024,07:34:42,Horário Padrão de Brasília,QR_CODE,35240943017003000140590011359531903219539927|20240927120318|10.00||LRuoM7EHWCiERIPG5zidGEKupTV0VitIQ,0,10-12-2024,07:34:42,,
10-12-2024,07:34:37,Horário Padrão de Brasília,QR_CODE,35240943017003000140590011359531903222423721|20240927120718|2.00||P4d2Lyr,0,10-12-2024,07:34:37,,
10-12-2024,07:34:33,Horário Padrão de Brasília,QR_CODE,35240943017003000140590011359531903246794266|20240927120931|70.03||wviPiUNafp3xWxXFWO,0,10-12-2024,07:34:33,,
10-12-2024,07:34:29,Horário Padrão de Brasília,QR_CODE,35240943017003000140590011359531903345416391|20240927123419|7.00||NZ7nXQVhEBU6k9ElT51aJcboRvKfwljDRkmqXnPakCquaGPVSMGLxF7eHF6k8ruSijGnzQmQIYWTx/hQ2RZJA7iqNWUOQfDfaP8DtxT9bLp1BpN47S,0,10-12-2024,07:34:29,,
10-12-2024,07:34:26,Horário Padrão de Brasília,EAN_13,1127487182827,0,10-12-2024,07:34:26,,
10-12-2024,07:34:21,Horário Padrão de Brasília,QR_CODE,35240943017003000140590011359531903322347890|20240927123255|91.90||IMoLes85RDixMJdt3aQ4OPvTW2Y5vJdp8cqmtgeffjZf3lo/3Qe5/Cgu,0,10-12-2024,07:34:21,,
10-12-2024,07:34:14,Horário Padrão de Brasília,QR_CODE,35240943017003000140590011359531903351317324|20240927123919|4.00||Fmt9FcaME7IqhXe/VTHnFucuSOdvIkUrtVSrNJaHxj9VeT8eoylUBeksPSF0Gjqz5aKMpg7nm0oIXevJqSuq/8r2UX88FN97R9U3XGFLqALP9NaTWn7AYqfBoVZOT0DB5DWcqDqASTFqGLdXULyhnx1p,0,10-12-2024,07:34:14,,
10-12-2024,07:34:11,Horário Padrão de Brasília,EAN_13,8172871687634,0,10-12-2024,07:34:11,,
10-12-2024,07:34:07,Horário Padrão de Brasília,QR_CODE,35240943017003000140590011359531903378719601|20240927124306|7.50||QpjFj1y5khoPr1jF2CZTpGLiuC/56GOtbWRUadl3OgfnkidGEzX9ONnLVjyZS,0,10-12-2024,07:34:07,,
10-12-2024,07:34:00,Horário Padrão de Brasília,QR_CODE,35240943017003000140590011359531903428649440|20240927125145|15.00||KM7VsqIfWmkwqaOS6Ov8XZidJXdIqAQN43XZG90V1vJrmlkp3wYvlYdhhYSOGB8sKDucAzriObNM8Wzqh4TPNO1DFHa0NuJo5gFEbVebHmoTgTZkiJetur9cHsLN3wsReSMeh3jOew,0,10-12-2024,07:34:00,,
10-12-2024,07:33:55,Horário Padrão de Brasília,QR_CODE,35240943017003000140590011359531903453296377|20240927130707|10.00||o6kUc1NWjIUUqy8e98we/Z4lfZQceflHC98A44CFSdyhGtN8wrTEELyPfLHJRAdgLPnkglJ4u5vL6N0D2i,0,10-12-2024,07:33:55,,
10-12-2024,07:33:42,Horário Padrão de Brasília,QR_CODE,35240943017003000140590011359531903471072043|20240927130941|6.50||PHJCNf1guJ9KBnMPbKKopN4HSHPnUNyl84wZMK38/H1POS89EQtruCawsSG/pX4KOlqkpeIU3PxrAFBL7kKCN2WMgDAk9aCqc0SL3J4S508SAGAHCIKF0FhrQHxacabMMzsN7nErTdUz8FhBQ0/wQfoXmWaea1MgPMsluxeY7lxmIaNtaOfvVDfVJVXFKRANljYJR4bKBDJnNKWi1usEHGzaKMs1w234uGDysuKHvHWw/T6,0,10-12-2024,07:33:42,,
10-12-2024,07:33:38,Horário Padrão de Brasília,QR_CODE,35240943017003000140590011359531903499395858|20240927131957|21.00||LRZ5BVxiF6r1jMb41iNb9Y/fcvBWxlSGMdrXKugQAIbdwq0JzX,0,10-12-2024,07:33:38,,
10-12-2024,07:33:25,Horário Padrão de Brasília,QR_CODE,35240943017003000140590011359531903514370830|20240927133042|7.50||HktvhV4Txky0w3WPMBc1YR6ClkBGHjQSD7OJMTvCciUUx4h5U1GPKrA78JzI/a2VSktQICYe2W6b4eQvp8Er0CDLSRAY,0,10-12-2024,07:33:25,,
10-12-2024,07:33:17,Horário Padrão de Brasília,QR_CODE,35240943017003000140590011359531904349758988|20240927163735|183.89||AQTcfbF2Bth4QTBPVl1QLZVkt74P0B3t3xlqHzT56MWqeoE,0,10-12-2024,07:33:17,,
10-12-2024,07:33:14,Horário Padrão de Brasília,UPC_E,12070381,0,10-12-2024,07:33:14,,
10-12-2024,07:33:06,Horário Padrão de Brasília,QR_CODE,35240943017003000140590011359531904888275053|20240927181727|63.40||cEu3P2vwS0e8lC9iszca/72jl15howFpgYXY1OdnBKTq8RB3p6gi4GaQS6c6n9OR8,0,10-12-2024,07:33:06,,
10-12-2024,07:33:00,Horário Padrão de Brasília,QR_CODE,35240943017003000140590011359531904979724810|20240927183212|10.36||GqBdozarOYP7jU3Z,0,10-12-2024,07:33:00,,
10-12-2024,07:32:49,Horário Padrão de Brasília,QR_CODE,35240943017003000140590011359531905001517509|20240927184258|16.74||S4SRCyuxxkLtK7Aprw3F4zECx1g4cVqBNZap2c/eGswSIY08yKu1WcppFMJ0GKcbrspkLfFCxCBq,0,10-12-2024,07:32:49,,
10-12-2024,07:32:36,Horário Padrão de Brasília,QR_CODE,35240943017003000140590011359531905042080075|20240927184811|5.00||PDhbE8Uk,0,10-12-2024,07:32:36,,
10-12-2024,07:32:32,Horário Padrão de Brasília,QR_CODE,35240943017003000140590011359531905080958619|20240927185211|123.51||cb1CwT73G3oJOLcpGyJOlKmOFbfxgbHMnxiagWjpPS55afFw9PKSUGb6f81dtUgrOgfSDB48HB0x5cXdyGo5I0RM4nHRSbPhsaX7TugaxUdCsWSQCQz7JsM77YPBHQfC4aKo3ZMwbUwulhzM1ZOE4j4P2T5zhZ2qWFigP03ELfTRJEAS0Oc/87BBwGj,0,10-12-2024,07:32:32,,
10-12-2024,07:32:23,Horário Padrão de Brasília,QR_CODE,35240943017003000140590011359531905106360782|20240927185723|85.24||JSnXtMb/FQ7LssLdwx5,0,10-12-2024,07:32:23,,
10-12-2024,07:32:19,Horário Padrão de Brasília,QR_CODE,35240943017003000140590011359531905111039920|20240927185954|80.02||MhbIZX2iD7mz8NY5,0,10-12-2024,07:32:19,,
10-12-2024,07:32:15,Horário Padrão de Brasília,QR_CODE,35240943017003000140590011359531905127664179|20240927190119|62.25||bLAeYSVtOgLkGsZjHoralZIBVUgM9F29/HqEqayTFSAAckZuj7rrhBV575usr1woD/4PZY6CFhYf0KrU7/4q7ua7KYuz7nfSX1aefHGwUn2o3xMQSIQ9BQNzrgH,0,10-12-2024,07:32:15,,
10-12-2024,07:31:59,Horário Padrão de Brasília,QR_CODE,35240943017003000140590011359531905134242683|20240927190231|76.25||ezkaPi8a,0,10-12-2024,07:31:59,,
10-12-2024,07:31:55,Horário Padrão de Brasília,QR_CODE,35240943017003000140590011359531905189197701|20240927190808|56.02||PqhUwBj/KE2KS5Y7kgzJ8ifd3gt0yWYhCMvObckwpk1xAvn9EN8ZjwRpPJvdCiUqV1fNwaEiEFjGn8cdLWX5FfAHpnQC4oA4BvbfPiobC2WbRqMKF1LTh3kZED1i3uhDVD5022KXx08xFPI/DwNs/uAL6cjShVNkXDT,0,10-12-2024,07:31:55,,
10-12-2024,07:31:49,Horário Padrão de Brasília,QR_CODE,35240943017003000140590011359531905198769801|20240927190915|30.90||F7atRips0Egzr5RislYmqBa4l9ehJUjVVAzc,0,10-12-2024,07:31:49,,
10-12-2024,07:31:40,Horário Padrão de Brasília,QR_CODE,35240943017003000140590011359531905215450413|20240927191219|24.90||O9XufWmFZEPn4mYhDl2d0YTNc16DNC3QkrKYFGTUVxeip8hmLDsmq/60X,0,10-12-2024,07:31:40,,
10-12-2024,07:31:34,Horário Padrão de Brasília,QR_CODE,35240943017003000140590011359531905222380743|20240927191306|4.50||NPSbsp44rWBjJvXe,0,10-12-2024,07:31:34,,
10-12-2024,07:31:22,Horário Padrão de Brasília,QR_CODE,35240943017003000140590011359531905335417227|20240927193106|17.00||sqmtP6lR7diCwJACj1anI2N6JLmOO82Zq33uWGTpv8IZrNsCdDiGJ5M3yL8mAmGc1Vtg95px3agoVHQVfncYrwjb2znbNOsAHtNpgiZIGkZ5oDP6DvMCqg9iphFITqCEJOFsQMp1zMSXNakyRlmNJje683yhgSWU,0,10-12-2024,07:31:22,,
10-12-2024,07:31:18,Horário Padrão de Brasília,QR_CODE,35240943017003000140590011359531905347119544|20240927193311|25.30||zqgjywgyAohfZOkOwfRQxgcbfr9,0,10-12-2024,07:31:18,,
10-12-2024,07:31:13,Horário Padrão de Brasília,QR_CODE,35240943017003000140590011359531905378306885|20240927194023|31.90||BFu4WHRBwYluz0mY7BAtdCXMfCQdeAjCAmC6AOONzXIKre8tu9X1PHXJSfNZxLKbIredrKSsTMEymskJuewp9xPqPApTJLTmZ/bIytqA40pvLE1pX4S4iXW3OpiwYdVmeav1baKSBsIRWtCZli3/IK77f7yKe3CGps,0,10-12-2024,07:31:13,,
10-12-2024,07:31:08,Horário Padrão de Brasília,QR_CODE,35240943017003000140590011359531905408380301|20240927194355|38.85||K69N9yE6T/7PIZgZgG,0,10-12-2024,07:31:08,,
10-12-2024,07:31:03,Horário Padrão de Brasília,QR_CODE,35240943017003000140590011359531905429065642|20240927194619|102.04||Q8nYwC2,0,10-12-2024,07:31:03,,
10-12-2024,07:30:58,Horário Padrão de Brasília,QR_CODE,35240943017003000140590011359531905457426590|20240927194907|16.75||M/afpbClCcEh6b/bTh4hFAZSFUfpxRwiHLxotQ99Cx7fwqrds5Bb1NGoA2ROFDaXnBxmHFVwek9BcjJWCxqNTs4IXJvwUSsLyrxhz3LDCdYnr9tZcatl6JdJTHCfMxx/4DELzPw85siQH6mF/ciWZfWGkcfGdjupQG,0,10-12-2024,07:30:58,,
10-12-2024,07:30:55,Horário Padrão de Brasília,UPC_E,12022380,0,10-12-2024,07:30:55,,
10-12-2024,07:30:48,Horário Padrão de Brasília,QR_CODE,35240943017003000140590011359531905462725087|20240927195013|28.58||i,0,10-12-2024,07:30:48,,
10-12-2024,07:30:44,Horário Padrão de Brasília,QR_CODE,35240943017003000140590011359531905535856593|20240927200234|45.13||OjrJpkbqf2xr8V9NEhoe4HNlBI8mZ778HeX2QbMYl5pZCts32E6aIqULPTEPB/HzLP0Sgkon1n7Aj5g6uGGkHQrOLP7bZvdipYOZ8oZJ/2cp/8u7JelH,0,10-12-2024,07:30:44,,
10-12-2024,07:30:34,Horário Padrão de Brasília,QR_CODE,35240943017003000140590011359531905526473083|20240927200102|19.00||uEtvKuah,0,10-12-2024,07:30:34,,
10-12-2024,07:30:30,Horário Padrão de Brasília,QR_CODE,35240943017003000140590011359531905592835044|20240927201311|21.00||YGPLmjvFfFIZaZAHAvYJXhbov4dRJDa,0,10-12-2024,07:30:30,,
10-12-2024,07:30:26,Horário Padrão de Brasília,QR_CODE,35240943017003000140590011359531905656450776|20240927202757|100.00||LiDj3QuJ6uLteNbNxn8iFcZF8J4g2Uz90qI2nBRlEclZNJFv7rGjgrNJ0VxEuW3FyzOL,0,10-12-2024,07:30:26,,
10-12-2024,07:30:13,Horário Padrão de Brasília,QR_CODE,35240943017003000140590011359531905686491713|20240927203548|163.00||Ug3qz9bP8zZnkOfOxH1H/fkEyEz5zvwfS/IsvlsBel,0,10-12-2024,07:30:13,,
10-12-2024,07:30:08,Horário Padrão de Brasília,QR_CODE,35240943017003000140590011359531905693205410|20240927203947|12.75||y6zAH3RiAz/u4MnCAgw95uXrIUoWawMw2r6ZAp4F6cBnWtvd8ljPRj2i2ySRfmXVOR1qiiq6NiStS2PZCVIB,0,10-12-2024,07:30:08,,
10-12-2024,07:30:03,Horário Padrão de Brasília,QR_CODE,35240943017003000140590011359531905707089773|20240927204401|61.24||ae1b2R8jH3CjP9gcYkhAChGF5TTTCPXFGRprbiemIlFnDw6Z1sDm,0,10-12-2024,07:30:03,,
